y/D,u (x/D=3.0),u (x/D=3.5),u (x/D=4.0),u (x/D=4.5),u (x/D=5.0),u (x/D=5.5),u (x/D=6.0),u (x/D=6.5),u (x/D=7.0),u (x/D=7.5),u (x/D=8.0)
-1.99947863698591,10.0896951991316,10.07728158528,10.0663954208547,10.0553901285609,10.0458727499204,10.042478413077,10.0425656607205,10.0438898366056,10.0460216110297,10.0468380539411,10.0477784399985
-1.98170549354603,10.0900978317945,10.0762093957628,10.0636769829184,10.0541179988123,10.0463640973541,10.0434708057449,10.0457030941544,10.0480526818127,10.0495216173605,10.0490574754683,10.0499154563066
-1.96393235010616,10.0904730656916,10.0749273682182,10.0612944568336,10.0531349905555,10.0468739480704,10.0445431350822,10.0483409962138,10.0517325740385,10.0528463066452,10.0510869416024,10.0513875600831
-1.94615920666628,10.0912581478685,10.0740040049432,10.0609503872266,10.0530474288932,10.0469255796414,10.0447259424694,10.0501231235211,10.0540707760929,10.0558123527088,10.053645973533,10.0530439027693
-1.92838606322641,10.0921600833548,10.074242952832,10.0626405632021,10.0533971488521,10.0458817164978,10.0438957699867,10.0504847084915,10.0556146443194,10.0585223187558,10.0569571188041,10.0558862942732
-1.91061291978653,10.0925622921963,10.0753300640351,10.0647690732084,10.0532333727502,10.0448471781901,10.042839196003,10.0498562793751,10.0569563048732,10.0612379176735,10.0603146441218,10.0603179196038
-1.89283977634666,10.092555219605,10.076524925724,10.06555453171,10.0523923633041,10.0447552610495,10.0426775280466,10.0490144484112,10.0578614287831,10.0637934705188,10.0637306324042,10.0658150173321
-1.87506663290678,10.0930449922362,10.0774339082408,10.0645862093191,10.0508937317882,10.0453044852692,10.0433153619247,10.0484062242158,10.057607881377,10.0661856487664,10.0675461889878,10.0718244383444
-1.85729348946691,10.0935948907663,10.0772343104761,10.0617952662556,10.0495345373091,10.0456626440687,10.0442313292835,10.0486983898682,10.0582385314869,10.0683673346402,10.0720288478595,10.0777359097772
-1.83952034602703,10.092721553553,10.0745409919321,10.057736980479,10.0484943141874,10.0455495648471,10.0446871902033,10.0502883004688,10.0605658104807,10.0708595923852,10.0758492536564,10.0823742527336
